borrowrate,isborrowerhomeowner,investors,rating
0.13,False,208,4.07224258423391
0.231,True,74,3.0
0.104,True,158,6.0
0.08,False,51,4.07224258423391
0.2287,False,41,3.0
0.2684,True,177,3.0
0.2225,True,55,3.0
0.1695,False,1,4.0
0.2399,False,209,3.0
0.1509,True,202,5.0
0.2049,False,291,4.0
0.194,True,1,4.0
0.1765,False,176,4.07224258423391
0.2699,True,148,3.0
0.1,True,302,4.07224258423391
0.1899,False,50,4.0
0.3177,False,33,1.0
0.3177,True,15,1.0
0.2699,True,67,3.0
0.1605,True,108,4.0
0.067,True,37,4.07224258423391
0.2749,True,39,4.07224258423391
0.18,True,1,4.0
0.1926,True,26,4.07224258423391
0.0829,False,117,6.0
0.3177,False,32,1.0
0.1239,True,1,6.0
0.3177,True,7,1.0
0.331,True,53,4.07224258423391
0.14,False,434,4.07224258423391
0.2699,False,1,2.0
0.1509,True,234,5.0
0.09,True,148,4.07224258423391
0.1139,False,1,6.0
0.2579,False,1,3.0
0.1129,True,188,6.0
0.071,False,104,7.0
0.2209,True,160,4.0
0.1358,True,194,6.0
0.162,True,40,4.0
0.3058,False,20,2.0
0.1239,False,1,6.0
0.29,False,23,4.07224258423391
0.2024,False,20,4.0
0.0608,False,17,6.0
0.1247,True,236,4.07224258423391
0.3177,True,80,1.0
0.2497,False,43,4.07224258423391
0.1099,False,1,6.0
0.11,True,401,4.07224258423391
0.1799,False,82,5.0
0.3232,True,48,2.0
0.14,True,1,5.0
0.149,True,415,5.0
0.1939,True,1,4.0
0.2554,True,1,2.0
0.1695,True,69,4.07224258423391
0.2049,True,40,4.0
0.1435,True,1,5.0
0.0716,False,426,7.0
0.0769,False,66,7.0
0.118,False,91,4.07224258423391
0.3177,True,35,1.0
0.2468,False,162,4.0
0.33,False,151,4.07224258423391
0.0809,True,76,7.0
0.2699,False,14,3.0
0.1219,True,1,6.0
0.2999,False,1,1.0
0.1465,False,240,5.0
0.29,False,2,4.07224258423391
0.1345,True,351,4.07224258423391
0.1769,True,66,5.0
0.0759,True,131,7.0
0.162,False,1,5.0
0.18,False,76,4.07224258423391
0.108,True,123,4.07224258423391
0.152,False,1,5.0
0.3058,False,42,2.0
0.1905,True,1,4.0
0.3177,True,1,1.0
0.2895,True,15,4.07224258423391
0.1951,True,74,4.07224258423391
0.149,True,227,5.0
0.1435,True,1,5.0
0.29,False,17,4.07224258423391
0.1465,True,1,5.0
0.1685,False,1,4.0
0.2235,False,25,3.0
0.1774,False,52,4.0
0.155,True,1,5.0
0.2629,True,4,2.0
0.2398,True,139,4.0
0.1585,False,1,4.0
0.2699,False,13,3.0
0.15,True,33,4.07224258423391
0.179,True,358,5.0
0.2199,True,92,3.0
0.1644,True,16,6.0
0.22,False,160,4.07224258423391
0.3199,True,11,1.0
0.194,False,1,4.0
0.1725,True,1,4.0
0.099,False,1,6.0
0.3177,True,74,1.0
0.2624,False,1,2.0
0.2,False,12,4.07224258423391
0.3177,True,8,1.0
0.152,True,1,5.0
0.2346,False,49,3.0
0.1355,False,1,5.0
0.15,False,172,4.07224258423391
0.2124,True,17,5.0
0.1334,True,155,6.0
0.1593,True,87,4.07224258423391
0.1419,True,1,5.0
0.275,True,29,4.07224258423391
0.3177,True,80,1.0
0.0995,True,44,4.07224258423391
0.1768,False,13,5.0
0.1585,False,1,4.0
0.1768,True,18,5.0
0.14,True,153,4.07224258423391
0.1769,False,1,5.0
0.32,False,81,1.0
0.149,True,54,4.07224258423391
0.1329,True,245,6.0
0.2153,False,121,4.0
0.1,False,30,4.07224258423391
0.1305,False,267,4.07224258423391
0.1485,False,1,5.0
0.1249,True,45,6.0
0.1824,False,135,4.0
0.0769,True,169,7.0
0.2624,False,1,2.0
0.3097,False,16,2.0
0.2346,False,1,3.0
0.118,False,235,4.07224258423391
0.1699,True,193,5.0
0.3177,True,4,1.0
0.19,True,47,4.07224258423391
0.1635,False,1,4.0
0.158,False,74,4.07224258423391
0.1871,False,203,4.07224258423391
0.2124,False,181,4.0
0.149,False,182,5.0
0.2862,False,1,2.0
0.1655,True,78,4.0
0.198,False,1,4.0
0.3065,True,168,4.0
0.285,False,1,2.0
0.2433,False,5,4.0
0.1385,False,43,5.0
0.1025,True,620,4.07224258423391
0.1599,True,1,5.0
0.143,False,111,4.07224258423391
0.2699,False,1,2.0
0.1419,False,1,5.0
0.1189,True,1,6.0
0.3395,False,44,2.0
0.0999,True,18,6.0
0.2085,False,19,5.0
0.1715,False,1,4.0
0.2469,False,1,3.0
0.2685,False,21,4.07224258423391
0.2999,False,1,2.0
0.1819,True,1,5.0
0.1449,False,127,5.0
0.2694,True,1,2.0
0.2489,True,21,4.0
0.173,True,1,4.0
0.14,False,68,5.0
0.21,False,42,4.07224258423391
0.12,True,179,4.07224258423391
0.0999,True,20,6.0
0.1599,False,129,5.0
0.1039,True,243,6.0
0.183,True,38,5.0
0.2699,True,1,2.0
0.0809,True,1,7.0
0.2346,False,87,3.0
0.099,True,182,6.0
0.27,False,62,4.07224258423391
0.1005,False,443,4.07224258423391
0.1399,True,1,5.0
0.1509,False,25,5.0
0.1219,False,91,6.0
0.2625,True,109,3.0
0.1295,False,248,4.07224258423391
0.0929,True,40,6.0
0.25,False,102,4.07224258423391
0.22,False,82,4.07224258423391
0.111,True,275,4.07224258423391
0.1249,False,385,4.07224258423391
0.215,False,1,3.0
0.2359,True,36,3.0
0.2024,True,31,5.0
0.0899,True,379,7.0
0.155,False,138,4.07224258423391
0.1745,True,1,4.0
0.1314,False,425,5.0
0.3299,False,31,4.07224258423391
0.295,False,39,3.0
0.1399,False,1,5.0
0.2969,False,6,2.0
0.1535,False,43,5.0
0.2925,False,1,2.0
0.201,False,3,3.0
0.105,True,465,7.0
0.1768,False,44,5.0
0.2786,False,5,2.0
0.3099,False,48,4.07224258423391
0.3006,False,36,2.0
0.24,False,74,4.07224258423391
0.0839,True,122,7.0
0.0974,True,34,6.0
0.199,True,21,4.07224258423391
0.0999,True,47,6.0
0.1274,True,1,5.0
0.29,False,25,4.07224258423391
0.1239,True,1,6.0
0.157,True,1,4.0
0.1072,False,87,4.07224258423391
0.0825,False,384,7.0
0.2019,True,1,4.0
0.287,True,8,3.0
0.1599,False,152,5.0
0.2839,False,6,2.0
0.2625,False,49,3.0
0.09,False,197,4.07224258423391
0.27,False,63,4.07224258423391
0.2394,False,1,3.0
0.1905,True,1,4.0
0.092,False,45,6.0
0.111,True,13,6.0
0.1485,True,1,5.0
0.0625,False,50,4.07224258423391
0.1153,False,1,6.0
0.1151,False,46,6.0
0.1845,False,347,5.0
0.2085,True,1,3.0
0.135,True,1,5.0
0.1355,True,1,5.0
0.215,True,10,3.0
0.1419,False,141,5.0
0.1499,True,366,6.0
0.08,False,44,4.07224258423391
0.166,True,1,4.0
0.2599,True,30,3.0
0.1139,False,1,6.0
0.197,True,69,4.0
0.1342,False,180,4.07224258423391
0.25,False,14,4.07224258423391
0.1765,False,1,4.0
0.1465,True,1,5.0
0.1355,True,106,5.0
0.2639,True,80,2.0
0.295,True,95,3.0
0.185,True,137,4.07224258423391
0.3134,True,44,1.0
0.1239,True,1,6.0
0.2346,False,17,3.0
0.1295,True,55,4.07224258423391
0.2895,True,33,2.0
0.1799,False,177,5.0
0.092,False,115,6.0
0.1485,False,118,4.07224258423391
0.2346,False,1,3.0
0.194,True,91,4.0
0.3395,True,119,3.0
0.3127,True,1,1.0
0.2199,False,255,3.0
0.208,False,14,3.0
0.3049,False,67,3.0
0.197,False,1,4.0
0.176,False,1,4.0
0.099,False,1,6.0
0.155,True,1,5.0
0.1435,True,1,5.0
0.1984,True,233,4.0
0.1795,False,243,4.0
0.2699,True,266,3.0
0.1819,False,1,5.0
0.31,False,65,1.0
0.1799,True,145,5.0
0.0864,False,334,7.0
0.3177,False,1,1.0
0.1474,True,1,5.0
0.2085,True,1,3.0
0.092,False,194,6.0
0.183,False,158,5.0
0.187,False,1,4.0
0.1515,False,34,4.07224258423391
0.127,True,263,4.07224258423391
0.2712,False,1,2.0
0.2099,True,1,4.0
0.2,False,83,4.07224258423391
0.1874,False,41,4.0
0.152,True,50,5.0
0.2399,False,17,3.0
0.1399,True,238,5.0
0.339,False,60,1.0
0.1734,True,1,4.0
0.1304,False,25,4.0
0.23,False,14,4.07224258423391
0.1764,True,70,5.0
0.3177,True,1,1.0
0.3177,True,19,1.0
0.1045,True,142,4.07224258423391
0.1295,True,195,4.07224258423391
0.3177,True,34,1.0
0.197,False,1,4.0
0.1444,False,58,4.07224258423391
0.3073,True,11,2.0
0.099,True,1,6.0
0.1189,True,1,6.0
0.3199,True,85,2.0
0.222,True,153,4.0
0.2925,True,1,2.0
0.0999,True,172,6.0
0.2916,False,1,2.0
0.1768,True,152,5.0
0.2049,True,21,4.0
0.1045,False,197,4.07224258423391
0.2449,True,5,3.0
0.1655,False,1,4.0
0.35,False,14,4.07224258423391
0.0659,True,360,7.0
0.3177,False,75,1.0
0.35,False,24,1.0
0.1198,False,156,4.07224258423391
0.21,False,54,4.07224258423391
0.2498,True,30,4.0
0.105,True,160,4.07224258423391
0.0769,True,1,7.0
0.166,True,1,4.0
0.1284,False,15,4.07224258423391
0.1189,True,1,6.0
0.1469,False,125,5.0
0.1765,True,68,4.0
0.3299,True,26,2.0
0.1551,True,17,6.0
0.2699,False,17,3.0
0.3149,True,14,2.0
0.1509,True,1,5.0
0.2511,False,12,3.0
0.1449,False,62,5.0
0.1364,False,17,6.0
0.1199,True,1,6.0
0.3177,True,14,1.0
0.155,True,244,5.0
0.1899,False,1,4.0
0.35,True,1,4.07224258423391
0.1575,True,17,4.07224258423391
0.1465,True,1,5.0
0.1535,False,1,5.0
0.1139,True,1,6.0
0.3177,False,24,1.0
0.0655,True,186,7.0
0.187,False,1,4.0
0.2492,False,19,3.0
0.1274,True,1,5.0
0.1355,True,1,5.0
0.1359,True,250,5.0
0.35,False,11,4.07224258423391
0.1265,False,283,4.07224258423391
0.1769,False,19,5.0
0.1795,False,1,4.0
0.1905,False,1,4.0
0.0809,False,156,7.0
0.2379,True,3,3.0
0.0935,False,378,6.0
0.1274,False,1,5.0
0.0995,True,281,4.07224258423391
0.1449,False,152,5.0
0.225,True,72,4.07224258423391
0.1355,True,1,5.0
0.2489,True,77,4.0
0.0869,True,181,7.0
0.1099,True,1,6.0
0.1189,True,344,6.0
0.082,True,100,4.07224258423391
0.2786,True,1,2.0
0.1715,True,1,4.0
0.203,True,26,4.07224258423391
0.1189,True,1,6.0
0.14,False,92,4.07224258423391
0.0825,True,248,7.0
0.2045,True,1,4.0
0.2827,False,86,3.0
0.1939,True,103,5.0
0.1099,False,1,6.0
0.2599,False,45,3.0
0.1918,False,68,4.07224258423391
0.1875,False,1,4.0
0.055,False,121,4.07224258423391
0.1435,True,1,5.0
0.2525,False,65,4.07224258423391
0.2085,True,177,5.0
0.2809,False,1,2.0
0.093,True,294,7.0
0.1299,False,104,6.0
0.152,True,1,5.0
0.35,False,57,1.0
0.35,True,36,1.0
0.3177,False,1,1.0
0.2999,False,61,2.0
0.0974,True,247,6.0
0.15,False,50,4.07224258423391
0.1239,True,1,6.0
0.1535,True,1,5.0
0.185,False,24,4.07224258423391
0.1579,False,1,5.0
0.201,True,1,3.0
0.2346,True,50,3.0
0.0875,False,28,4.07224258423391
0.2644,True,20,2.0
0.1679,False,65,5.0
0.1588,False,29,4.07224258423391
0.1845,False,24,5.0
0.0974,False,55,6.0
0.14,True,271,4.07224258423391
0.0716,True,1,7.0
0.265,False,165,4.07224258423391
0.0809,False,1,7.0
0.2624,True,1,2.0
0.3099,True,29,2.0
0.1656,False,104,5.0
0.2199,False,128,3.0
0.2235,False,1,3.0
0.2599,True,84,3.0
0.3149,False,51,2.0
0.35,False,46,1.0
0.1905,False,1,4.0
0.105,False,1,6.0
0.13,True,261,4.07224258423391
0.2511,False,6,3.0
0.2159,True,26,4.0
0.192,False,1,4.0
0.2302,False,111,4.07224258423391
0.1099,False,1,6.0
0.2786,True,89,2.0
0.1189,False,1,6.0
0.0949,True,1,6.0
0.1414,False,186,5.0
0.2099,False,1,4.0
0.1189,False,76,6.0
0.2045,True,1,4.0
0.2375,False,43,4.07224258423391
0.1189,False,1,6.0
0.0849,True,123,7.0
0.2,False,19,4.07224258423391
0.3096,False,1,2.0
0.1585,True,1,4.0
0.2179,True,1,4.0
0.1465,True,1,5.0
0.1914,False,181,4.0
0.285,False,2,2.0
0.19,False,196,4.07224258423391
0.201,True,1,3.0
0.2419,True,53,3.0
0.1203,True,1,6.0
0.2346,False,151,3.0
0.198,False,95,4.0
0.01,False,1,4.07224258423391
0.165,False,238,4.07224258423391
0.1899,False,42,4.0
0.3304,False,17,2.0
0.1299,False,1,6.0
0.1414,False,51,5.0
0.1485,True,322,5.0
0.3177,True,18,1.0
0.3199,False,8,1.0
0.2304,False,9,3.0
0.1396,False,70,6.0
0.2124,True,1,4.0
0.35,False,17,4.07224258423391
0.17,False,40,4.07224258423391
0.0874,True,1,6.0
0.1459,True,85,5.0
0.2419,False,1,3.0
0.0949,True,1,6.0
0.3177,False,14,1.0
0.1699,False,107,5.0
0.33,True,82,1.0
0.198,False,1,4.0
0.3177,False,21,1.0
0.099,True,381,6.0
0.1902,True,42,4.0
0.2118,False,71,4.0
0.2468,False,25,4.0
0.1519,True,1,5.0
0.285,False,1,2.0
0.07,True,2,4.07224258423391
0.1639,False,1,5.0
0.27,False,6,4.07224258423391
0.3149,True,75,2.0
0.1579,True,1,5.0
0.215,False,161,4.07224258423391
0.1274,True,98,5.0
0.1685,False,1,4.0
0.12,True,1,4.07224258423391
0.3134,False,1,1.0
0.305,False,22,4.07224258423391
0.15,True,1,5.0
0.0929,False,45,6.0
0.192,True,229,4.0
0.2399,False,59,3.0
0.285,False,3,2.0
0.2489,False,41,4.0
0.22,False,42,4.07224258423391
0.085,True,271,7.0
0.184,True,1,4.0
0.2118,False,121,4.0
0.2151,True,264,5.0
0.199,False,47,4.0
0.2924,True,1,1.0
0.1299,True,1,6.0
0.3032,True,1,2.0
0.11,True,501,4.07224258423391
0.3177,False,23,1.0
0.2199,True,361,4.0
0.1034,True,212,6.0
0.12,False,54,4.07224258423391
0.233,False,60,4.07224258423391
0.0974,False,326,4.07224258423391
0.1159,True,1,6.0
0.35,False,96,2.0
0.26,True,16,4.07224258423391
0.1515,False,221,5.0
0.25,False,88,4.07224258423391
0.0716,True,1,7.0
0.1459,True,1,5.0
0.173,True,1,4.0
0.1224,True,1,5.0
0.2624,False,1,2.0
0.1694,True,88,5.0
0.3134,False,66,1.0
0.182,False,176,4.07224258423391
0.1551,True,209,6.0
0.1154,True,134,6.0
0.1905,False,1,4.0
0.1349,False,149,5.0
0.075,True,168,4.07224258423391
0.1049,True,315,6.0
0.1585,True,150,4.0
0.1519,True,527,5.0
0.1274,False,1,5.0
0.15,True,1,5.0
0.3177,True,3,1.0
0.11,False,8,4.07224258423391
0.1105,True,57,4.07224258423391
0.222,False,145,4.0
0.198,False,1,4.0
0.2969,False,53,2.0
0.0625,True,126,7.0
0.1774,False,44,4.0
0.1099,False,1,6.0
0.231,False,1,3.0
0.1579,True,1,5.0
0.082,False,77,6.0
0.0666,True,358,7.0
0.2099,True,129,4.0
0.15,False,5,5.0
0.1192,False,7,4.07224258423391
0.2151,False,279,5.0
0.083,True,185,4.07224258423391
0.12,False,58,4.07224258423391
0.35,False,5,4.07224258423391
0.0692,False,54,4.07224258423391
0.1845,False,10,5.0
0.1268,True,44,4.07224258423391
0.3027,True,134,3.0
0.1173,True,35,6.0
0.14,True,367,4.07224258423391
0.1551,True,18,6.0
0.2566,False,1,3.0
0.2085,False,53,3.0
0.2635,False,137,3.0
0.196,False,1,3.0
0.2124,True,1,4.0
0.2449,False,36,3.0
0.3075,False,45,1.0
0.3177,True,42,1.0
0.3073,False,6,2.0
0.2346,False,3,3.0
0.1,True,290,4.07224258423391
0.285,False,1,2.0
0.215,True,102,4.07224258423391
0.2399,True,58,3.0
0.1695,False,1,4.0
0.195,True,1,4.0
0.2958,False,58,2.0
0.35,False,1,4.07224258423391
0.1685,False,1,4.0
0.07,True,33,4.07224258423391
0.2506,True,20,3.0
0.35,False,28,1.0
0.2579,True,1,3.0
0.184,False,1,4.0
0.29,False,1,4.07224258423391
0.1399,True,86,5.0
0.0655,True,342,7.0
0.0785,True,516,7.0
0.35,False,20,4.07224258423391
0.1249,True,1,6.0
0.2504,True,68,4.07224258423391
0.35,False,60,4.07224258423391
0.1599,False,39,5.0
0.1189,True,1,6.0
0.1414,True,1,5.0
0.167,True,107,4.07224258423391
0.111,False,327,6.0
0.14,False,1,5.0
0.3435,False,139,2.0
0.1355,True,1,5.0
0.231,False,6,3.0
0.077,True,196,4.07224258423391
0.2573,True,24,3.0
0.178,False,98,4.07224258423391
0.2499,True,54,3.0
0.1599,True,175,5.0
0.3177,False,84,1.0
0.2225,True,64,4.07224258423391
0.2769,True,16,2.0
0.2639,True,55,2.0
0.1089,True,1,6.0
0.1765,False,1,4.0
0.1699,True,261,5.0
0.149,False,49,4.07224258423391
0.3177,True,9,1.0
0.1639,False,86,5.0
0.3199,True,102,2.0
0.095,True,90,4.07224258423391
0.1679,False,77,5.0
0.16,False,144,4.07224258423391
0.184,False,1,4.0
0.1579,True,112,5.0
0.2561,True,21,3.0
0.2179,True,112,4.0
0.1799,True,64,5.0
0.1449,True,109,5.0
0.1576,True,90,4.0
0.2694,True,2,2.0
0.3177,False,32,1.0
0.19,True,39,4.07224258423391
0.179,True,1,4.0
0.1999,True,206,4.0
0.1715,True,1,4.0
0.1699,False,29,5.0
0.28,True,44,4.07224258423391
0.1101,False,369,7.0
0.2118,True,143,4.0
0.166,False,1,4.0
0.3177,False,34,1.0
0.208,True,2,3.0
0.2599,False,175,3.0
0.1605,True,1,4.0
0.3177,True,1,1.0
0.14,True,1,5.0
0.201,True,1,3.0
0.26,True,30,4.07224258423391
0.1199,True,1,6.0
0.198,False,85,4.07224258423391
0.2561,True,79,3.0
0.1625,False,64,4.07224258423391
0.0749,False,368,7.0
0.1765,False,127,4.07224258423391
0.2124,False,133,4.0
0.2769,False,1,2.0
0.1199,True,1,6.0
0.1799,True,72,5.0
0.261,True,24,4.07224258423391
0.3177,True,1,1.0
0.3177,False,4,1.0
0.1489,False,363,4.07224258423391
0.2599,False,53,3.0
0.1219,True,1,6.0
0.0809,True,1,7.0
0.0769,True,1,7.0
0.1585,False,1,4.0
0.18,False,104,4.07224258423391
0.1254,True,37,6.0
0.2561,True,11,3.0
0.35,True,69,1.0
0.1425,True,269,4.07224258423391
0.2632,False,52,3.0
0.1359,True,235,5.0
0.108,False,87,4.07224258423391
0.0869,True,159,7.0
0.2475,False,6,4.07224258423391
0.0945,True,404,4.07224258423391
0.2148,True,40,4.0
0.16,True,75,4.07224258423391
0.0964,True,297,6.0
0.1847,True,359,5.0
0.1355,False,1,5.0
0.2148,False,56,4.0
0.3177,False,65,1.0
0.115,True,3,4.07224258423391
0.2148,False,21,4.0
0.195,False,1,4.0
0.102,True,343,6.0
0.17,True,87,4.07224258423391
0.1139,False,44,6.0
0.2099,False,1,4.0
0.1819,False,4,5.0
0.12,False,90,4.07224258423391
0.2675,False,23,4.07224258423391
0.2645,False,44,4.07224258423391
0.2599,False,35,3.0
0.35,False,80,1.0
0.3435,False,96,2.0
0.2969,True,34,2.0
0.1585,True,2,4.0
0.2629,False,4,2.0
0.1325,True,844,4.07224258423391
0.138,False,172,4.07224258423391
0.176,True,78,4.0
0.2492,True,1,3.0
0.0805,True,92,4.07224258423391
0.3177,True,4,1.0
0.2962,True,112,2.0
0.1364,False,14,6.0
0.201,True,1,3.0
0.1864,True,4,4.0
0.26,False,41,4.07224258423391
0.2155,False,58,3.0
0.1875,False,72,4.07224258423391
0.0499,False,71,7.0
0.2786,True,1,2.0
0.2639,False,1,2.0
0.3099,True,11,2.0
0.2185,False,1,3.0
0.219,False,51,4.07224258423391
0.16,False,86,4.07224258423391
0.2644,True,1,2.0
0.26,False,315,4.07224258423391
0.29,True,35,4.07224258423391
0.3058,False,8,2.0
0.1774,True,47,4.0
0.2452,True,18,3.0
0.1095,True,323,6.0
0.1845,True,283,5.0
0.3177,False,36,1.0
0.2625,False,44,3.0
0.1774,True,106,4.0
0.2875,False,33,4.07224258423391
0.1,True,70,4.07224258423391
0.1774,False,136,4.0
0.2786,True,20,2.0
0.1915,False,1,4.0
0.1344,True,442,4.07224258423391
0.222,False,85,4.0
0.184,True,1,4.0
0.3199,True,30,2.0
0.2489,True,59,4.0
0.0974,False,95,6.0
0.1509,False,47,5.0
0.1519,False,233,5.0
0.1189,True,1,6.0
0.2,False,1,4.07224258423391
0.35,True,19,1.0
0.2419,False,66,3.0
0.2639,False,93,2.0
0.0879,True,1,6.0
0.1824,False,81,4.0
0.1734,True,1,4.0
0.1988,True,247,4.07224258423391
0.1585,False,1,4.0
0.35,True,11,4.07224258423391
0.127,True,435,6.0
0.2399,False,13,3.0
0.0716,True,174,7.0
0.2049,False,74,4.0
0.2699,True,35,2.0
0.2859,False,64,2.0
0.155,False,29,5.0
0.1189,True,1,6.0
0.35,False,23,4.07224258423391
0.2379,False,1,3.0
0.2468,True,4,4.0
0.1559,False,65,5.0
0.3134,True,40,1.0
0.09,False,88,4.07224258423391
0.3134,True,14,1.0
0.15,False,62,4.07224258423391
0.1396,True,25,6.0
0.295,True,163,3.0
0.17,False,443,4.07224258423391
0.1679,True,1,5.0
0.1699,False,168,5.0
0.145,False,72,4.07224258423391
0.105,True,1,6.0
0.0964,True,44,6.0
0.1299,False,46,5.0
0.127,False,192,4.07224258423391
0.29,False,27,4.07224258423391
0.14,True,48,4.07224258423391
0.14,True,1,5.0
0.0779,True,336,7.0
0.3177,False,63,1.0
0.1555,True,5,4.07224258423391
0.1219,True,181,6.0
0.2389,True,35,4.07224258423391
0.173,True,1,4.0
0.184,True,1,4.0
0.111,False,54,6.0
0.1274,False,1,5.0
0.3149,False,26,2.0
0.2,True,144,4.07224258423391
0.152,False,1,5.0
0.2346,False,20,3.0
0.1774,False,73,4.0
0.1795,True,1,4.0
0.2398,False,47,4.0
0.1424,False,122,4.07224258423391
0.1795,True,2,4.0
0.23,True,103,4.07224258423391
0.0425,False,23,7.0
0.15,True,139,4.07224258423391
0.25,True,71,4.07224258423391
0.0605,True,1,7.0
0.2875,False,18,4.07224258423391
0.08,False,5,4.07224258423391
0.1579,True,1,5.0
0.2452,True,13,3.0
0.205,False,233,4.07224258423391
0.199,True,39,4.0
0.1355,False,238,4.07224258423391
0.07,False,147,7.0
0.1465,False,1,5.0
0.1189,True,1,6.0
0.0899,True,178,6.0
0.22,True,116,4.07224258423391
0.1564,True,218,6.0
0.0679,True,134,4.07224258423391
0.162,False,1,4.0
0.162,False,1,5.0
0.15,True,191,4.07224258423391
0.1899,True,39,4.0
0.192,False,1,4.0
0.0702,True,29,4.07224258423391
0.134,False,72,5.0
0.1926,True,61,4.07224258423391
0.3199,True,33,2.0
0.1739,True,61,3.0
0.1055,True,189,6.0
0.1535,True,1,5.0
0.1099,True,1,6.0
0.1795,False,1,4.0
0.12,True,495,4.07224258423391
0.071,True,81,7.0
0.1515,False,124,4.07224258423391
0.2432,False,1,3.0
0.1899,True,12,4.0
0.1815,False,8,4.07224258423391
0.22,False,56,4.07224258423391
0.2481,False,61,4.07224258423391
0.2574,True,98,3.0
0.3199,True,37,1.0
0.1099,True,1,6.0
0.0957,True,74,4.07224258423391
0.2737,True,2,3.0
0.199,False,83,4.0
0.2344,False,1,3.0
0.261,False,47,3.0
0.3199,False,58,1.0
0.2324,False,78,3.0
0.1695,False,1,4.0
0.1816,False,186,4.07224258423391
0.0869,False,88,7.0
0.1039,True,1,6.0
0.1824,True,269,4.0
0.2786,False,1,2.0
0.0769,False,1,7.0
0.1199,True,1,6.0
0.0633,True,91,7.0
0.1875,True,32,4.0
0.135,True,150,4.07224258423391
0.1099,False,133,6.0
0.3127,False,72,1.0
0.0999,True,57,6.0
0.2346,False,1,3.0
0.1364,True,61,6.0
0.2124,False,6,5.0
0.183,False,30,5.0
0.104,False,68,4.07224258423391
0.2475,True,24,4.07224258423391
0.176,True,1,4.0
0.1765,False,1,4.0
0.1474,False,1,5.0
0.2916,False,1,2.0
0.3177,True,6,1.0
0.1414,False,1,5.0
0.0999,True,221,6.0
0.2747,False,160,3.0
0.0804,True,70,7.0
0.322,False,191,2.0
0.119,False,44,4.07224258423391
0.1039,True,1,6.0
0.0975,True,185,4.07224258423391
0.2398,True,146,4.0
0.1435,True,1,5.0
0.2537,True,18,3.0
0.08,False,19,4.07224258423391
0.29,True,36,4.07224258423391
0.1899,False,105,4.0
0.35,True,39,4.07224258423391
0.2684,True,17,3.0
0.135,False,100,4.07224258423391
0.2059,False,38,4.07224258423391
0.1775,False,12,4.07224258423391
0.2148,False,37,4.0
0.3177,False,38,1.0
0.1314,True,1,5.0
0.16,True,199,4.07224258423391
0.187,False,1,4.0
0.184,True,1,4.0
0.1515,False,109,4.07224258423391
0.2155,False,1,3.0
0.1984,True,1,4.0
0.2712,False,24,2.0
